部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度.KM.H.,急加速,急减速,急转弯,疲劳驾驶.次数.,夜间驾驶时长.H.,日期,驾驶行为评分,插拔
04无排行无提醒,粤B4C0S6,106.07,2602.02,10.81,3.06,34.66,3,27,1,0,1.79,2019/8/30,71.22,未拔出
04无排行无提醒,粤B0Y92H,64.99,214.11,17.25,3.34,19.46,35,93,0,0,0.32,2019/8/30,83.53,未拔出
04无排行无提醒,粤STB959,59.03,571.71,5.76,1.9,31.07,1,8,0,0,0.69,2019/8/30,86.37,未拔出
04无排行无提醒,粤BP439V,0.07,480.99,0.23,0.12,0.58,0,0,0,0,0.12,2019/8/30,98.86,未拔出
04无排行无提醒,粤PR5795,0.03,0.37,2.22,1.44,0.02,0,0,0,0,0.77,2019/8/30,96.48,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/8/30,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/8/30,100,未拔出
04无排行无提醒,粤B0Y92H,18.21,253.2,5.13,1.98,9.2,12,21,0,0,0,2019/9/1,83.44,未拔出
04无排行无提醒,粤B4C0S6,7.37,2735.42,1.67,0.88,8.38,1,4,0,0,0,2019/9/1,95.81,未拔出
04无排行无提醒,粤STB959,2.27,576.49,0.9,0.5,4.54,0,3,0,0,0,2019/9/1,94.79,未拔出
04无排行无提醒,粤BP439V,0,480.99,0,0,0,0,0,0,0,0,2019/9/1,100,未拔出
04无排行无提醒,粤PR5795,0,0.37,1.58,0.78,0,0,0,0,0,0.78,2019/9/1,0,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/9/1,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/9/1,100,未拔出
04无排行无提醒,粤B4C0S6,58,2793.42,6.59,2.35,24.68,2,15,0,0,0.44,2019/9/2,82.83,未拔出
04无排行无提醒,粤B0Y92H,8.4,261.6,3.19,1.11,7.57,2,12,0,0,0.3,2019/9/2,91.3,未拔出
04无排行无提醒,粤STB959,2.24,578.73,0.83,0.42,5.33,1,2,0,0,0,2019/9/2,95.42,未拔出
04无排行无提醒,粤BP439V,0,480.99,0,0,0,0,0,0,0,0,2019/9/2,100,未拔出
04无排行无提醒,粤PR5795,0,0.37,0.43,0.25,0,0,0,0,0,0.25,2019/9/2,0,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/9/2,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/9/2,100,未拔出
04无排行无提醒,粤B4C0S6,22.87,2816.29,2.8,1.05,21.78,3,8,0,0,0.61,2019/9/3,89.38,未拔出
04无排行无提醒,粤B0Y92H,12.16,273.76,3.61,0.87,13.98,4,20,0,0,0,2019/9/3,91.87,未拔出
04无排行无提醒,粤BP439V,0,480.99,0,0,0,0,0,0,0,0,2019/9/3,100,未拔出
04无排行无提醒,粤STB959,0,578.73,0,0,0,0,0,0,0,0,2019/9/3,100,未拔出
04无排行无提醒,粤PR5795,0,0.37,0,0,0,0,0,0,0,0,2019/9/3,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/9/3,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/9/3,100,未拔出
04无排行无提醒,粤B0Y92H,53.95,327.71,14.12,3.24,16.65,44,98,0,0,0,2019/9/4,80.23,未拔出
04无排行无提醒,粤B4C0S6,2.24,2818.53,0.42,0.18,12.44,0,1,0,0,0,2019/9/4,96.39,未拔出
04无排行无提醒,粤PR5795,0.03,0.4,1.69,1.29,0.02,0,0,0,0,1.29,2019/9/4,90.1,未拔出
04无排行无提醒,粤BP439V,0,480.99,0,0,0,0,0,0,0,0,2019/9/4,100,未拔出
04无排行无提醒,粤STB959,0,578.73,0,0,0,0,0,0,0,0,2019/9/4,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/9/4,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/9/4,100,未拔出
04无排行无提醒,粤STB959,49.89,628.62,4.49,1.59,31.38,0,14,0,0,0,2019/9/5,82.8,未拔出
04无排行无提醒,粤B0Y92H,45.63,373.34,12.8,3.23,14.13,24,67,0,0,0,2019/9/5,85.06,未拔出
04无排行无提醒,粤BP439V,0,480.99,0,0,0,0,0,0,0,0,2019/9/5,100,未拔出
04无排行无提醒,粤PR5795,0,0.4,2.1,1.01,0,0,0,0,0,1.01,2019/9/5,0,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/9/5,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/9/5,100,未拔出
04无排行无提醒,粤B4C0S6,0,2818.53,0,0,0,0,0,0,0,0,2019/9/5,100,未拔出
04无排行无提醒,粤STB959,53.46,682.08,4.38,1.33,40.2,2,7,0,0,0,2019/9/6,85.65,未拔出
04无排行无提醒,粤B0Y92H,51.08,424.42,14.37,3.54,14.43,39,83,0,0,0.68,2019/9/6,68.79,未拔出
04无排行无提醒,粤PR5795,0.03,0.43,1.25,0.9,0.03,0,0,0,0,0.32,2019/9/6,99.27,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/9/6,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/9/6,100,未拔出
04无排行无提醒,粤BP439V,0,480.99,0,0,0,0,0,0,0,0,2019/9/6,100,未拔出
04无排行无提醒,粤B4C0S6,0,2818.53,0,0,0,0,0,0,0,0,2019/9/6,100,未拔出
04无排行无提醒,粤B4C0S6,53.93,2872.46,6.52,1.94,27.8,2,27,0,0,1.45,2019/9/7,53.04,未拔出
04无排行无提醒,粤STB959,0.01,682.09,0.12,0.1,0.1,0,0,0,0,0.1,2019/9/7,97.7,未拔出
04无排行无提醒,粤BP439V,0,480.99,0.01,0.02,0,0,0,0,0,0.02,2019/9/7,0,未拔出
04无排行无提醒,粤PR5795,0,0.43,0,0,0,0,0,0,0,0,2019/9/7,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/9/7,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/9/7,100,未拔出
04无排行无提醒,粤B0Y92H,0,424.42,0,0,0,0,0,0,0,0,2019/9/7,100,未拔出
04无排行无提醒,粤B4C0S6,19.59,2892.05,3.89,1.45,13.51,4,16,1,0,0,2019/9/8,92.5,未拔出
04无排行无提醒,粤B0Y92H,11.4,435.82,3.65,0.96,11.88,2,9,0,0,0,2019/9/8,94.06,未拔出
04无排行无提醒,粤BP439V,3.64,484.63,0.59,0.24,15.17,10,12,0,0,0.03,2019/9/8,93.01,未拔出
04无排行无提醒,粤STB959,0.02,682.11,0.05,0.05,0.4,0,0,0,0,0,2019/9/8,99.84,未拔出
04无排行无提醒,粤PR5795,0,0.43,2.45,1.1,0,0,0,0,0,1.1,2019/9/8,0,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2019/9/8,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2019/9/8,100,未拔出
04无排行无提醒,粤B4C0S6,57.45,2949.5,6.87,2.22,25.88,3,27,0,0,0,2019/9/9,74.49,未拔出
04无排行无提醒,粤B0Y92H,12.21,448.03,2.73,0.73,16.73,1,9,0,0,0.29,2019/9/9,92.63,未拔出
04无排行无提醒,粤BP439V,0,484.63,0,0,0,0,0,0,0,0,2019/9/9,100,未拔出
04无排行无提醒,粤STB959,0,682.11,0,0.02,0,0,0,0,0,0,2019/9/9,0,未拔出
